datetime,SFPBUSD_open,SFPBUSD_high,SFPBUSD_low,SFPBUSD_close
2022-02-09 03:00:00,0.9065,0.9095,0.8821,0.8901
2022-02-09 04:00:00,0.8908,0.8941,0.8793,0.8802
2022-02-09 05:00:00,0.8814,0.8955,0.8788,0.8919
2022-02-09 06:00:00,0.892,0.8944,0.8869,0.8902
2022-02-09 07:00:00,0.8914,0.9134,0.8901,0.9059
2022-02-09 08:00:00,0.9037,0.9149,0.8999,0.8999
2022-02-09 09:00:00,0.903,0.9156,0.8985,0.9089
2022-02-09 10:00:00,0.9088,0.9111,0.9046,0.9046
2022-02-09 11:00:00,0.9036,0.9116,0.9036,0.9113
2022-02-09 12:00:00,0.91,0.9114,0.9076,0.9084
2022-02-09 13:00:00,0.9084,0.9114,0.907,0.9113
2022-02-09 14:00:00,0.9131,0.9202,0.9124,0.9192
2022-02-09 15:00:00,0.9191,0.9233,0.9142,0.9186
2022-02-09 16:00:00,0.9209,0.9224,0.917,0.917
2022-02-09 17:00:00,0.9187,0.9187,0.914,0.915
2022-02-09 18:00:00,0.917,0.9195,0.913,0.913
2022-02-09 19:00:00,0.9135,0.9187,0.907,0.913
2022-02-09 20:00:00,0.9168,0.9177,0.9055,0.9079
2022-02-09 21:00:00,0.9071,0.9113,0.8825,0.8851
2022-02-09 22:00:00,0.8837,0.8864,0.88,0.8846
2022-02-09 23:00:00,0.8825,0.887,0.877,0.8818
2022-02-10 00:00:00,0.8808,0.8842,0.8786,0.8786
2022-02-10 01:00:00,0.8777,0.8843,0.8776,0.8803
2022-02-10 02:00:00,0.8795,0.8972,0.8795,0.8937
2022-02-10 03:00:00,0.892,0.9017,0.892,0.9017
2022-02-10 04:00:00,0.9025,0.9052,0.8996,0.9034
2022-02-10 05:00:00,0.9028,0.91,0.9028,0.908
2022-02-10 06:00:00,0.9077,0.9111,0.9033,0.9048
2022-02-10 07:00:00,0.9057,0.9082,0.8934,0.899
2022-02-10 08:00:00,0.8986,0.9025,0.8496,0.8596
2022-02-10 09:00:00,0.859,0.8619,0.8366,0.8611
2022-02-10 10:00:00,0.8626,0.9004,0.8562,0.8817
2022-02-10 11:00:00,0.8817,0.8885,0.8805,0.8832
2022-02-10 12:00:00,0.8837,0.8922,0.883,0.8832
2022-02-10 13:00:00,0.8832,0.8832,0.8694,0.8732
2022-02-10 14:00:00,0.8734,0.8734,0.8571,0.8585
2022-02-10 15:00:00,0.8592,0.8663,0.8534,0.86
2022-02-10 16:00:00,0.8611,0.8644,0.8574,0.8629
2022-02-10 17:00:00,0.8629,0.8688,0.8596,0.8642
2022-02-10 18:00:00,0.8629,0.863,0.847,0.85
2022-02-10 19:00:00,0.8457,0.8504,0.8326,0.8453
2022-02-10 20:00:00,0.8434,0.86,0.842,0.8486
2022-02-10 21:00:00,0.8513,0.8513,0.8391,0.8498
2022-02-10 22:00:00,0.8488,0.8543,0.8486,0.8537
2022-02-10 23:00:00,0.8542,0.8591,0.8538,0.858
2022-02-11 00:00:00,0.8565,0.8587,0.85,0.8511
2022-02-11 01:00:00,0.85,0.8704,0.85,0.8702
2022-02-11 02:00:00,0.8684,0.8756,0.8684,0.8734
2022-02-11 03:00:00,0.8725,0.88,0.8556,0.8577
2022-02-11 04:00:00,0.858,0.8828,0.858,0.8722
2022-02-11 05:00:00,0.8743,0.8766,0.8712,0.8758
2022-02-11 06:00:00,0.8767,0.8847,0.8741,0.8769
2022-02-11 07:00:00,0.8751,0.8775,0.8668,0.8732
2022-02-11 08:00:00,0.8756,0.8833,0.8731,0.8813
2022-02-11 09:00:00,0.8829,0.8838,0.8747,0.8761
2022-02-11 10:00:00,0.8775,0.8797,0.8757,0.8765
2022-02-11 11:00:00,0.8772,0.8772,0.865,0.8692
2022-02-11 12:00:00,0.8692,0.8799,0.8612,0.8624
2022-02-11 13:00:00,0.8622,0.8666,0.8385,0.8385
2022-02-11 14:00:00,0.8385,0.8385,0.8245,0.8259
2022-02-11 15:00:00,0.8259,0.8259,0.7983,0.8016
2022-02-11 16:00:00,0.8018,0.8052,0.7966,0.8002
2022-02-11 17:00:00,0.8011,0.8032,0.7825,0.7836
2022-02-11 18:00:00,0.7828,0.7993,0.7791,0.7975
2022-02-11 19:00:00,0.7981,0.7983,0.79,0.792
2022-02-11 20:00:00,0.79,0.8023,0.79,0.8001
2022-02-11 21:00:00,0.8003,0.8065,0.7994,0.8053
2022-02-11 22:00:00,0.8053,0.8053,0.797,0.797
2022-02-11 23:00:00,0.7952,0.8037,0.7935,0.7975
2022-02-12 00:00:00,0.8002,0.8021,0.7954,0.7956
2022-02-12 01:00:00,0.7945,0.7945,0.7659,0.7783
2022-02-12 02:00:00,0.7778,0.7848,0.7737,0.7837
2022-02-12 03:00:00,0.7821,0.796,0.7821,0.7914
2022-02-12 04:00:00,0.7914,0.7922,0.7881,0.7911
2022-02-12 05:00:00,0.7901,0.7911,0.783,0.7882
2022-02-12 06:00:00,0.7882,0.7955,0.7788,0.7955
2022-02-12 07:00:00,0.7974,0.7989,0.7877,0.791
2022-02-12 08:00:00,0.7941,0.7943,0.7873,0.7873
2022-02-12 09:00:00,0.7869,0.7943,0.78,0.7909
2022-02-12 10:00:00,0.7925,0.7925,0.78,0.7884
2022-02-12 11:00:00,0.7884,0.807,0.7883,0.806
2022-02-12 12:00:00,0.807,0.8122,0.8065,0.8085
2022-02-12 13:00:00,0.8106,0.8194,0.8106,0.8143
2022-02-12 14:00:00,0.813,0.8141,0.8079,0.808
2022-02-12 15:00:00,0.8083,0.8117,0.8046,0.8117
2022-02-12 16:00:00,0.8099,0.8103,0.786,0.7866
2022-02-12 17:00:00,0.787,0.8032,0.787,0.8014
2022-02-12 18:00:00,0.8026,0.8026,0.7947,0.8013
2022-02-12 19:00:00,0.7984,0.8064,0.7923,0.8056
2022-02-12 20:00:00,0.8049,0.8082,0.7992,0.7992
2022-02-12 21:00:00,0.7992,0.8014,0.7931,0.8014
2022-02-12 22:00:00,0.7995,0.8013,0.7958,0.7959
2022-02-12 23:00:00,0.7971,0.7988,0.7901,0.791
2022-02-13 00:00:00,0.7909,0.796,0.7886,0.795
2022-02-13 01:00:00,0.7928,0.7984,0.7922,0.7983
2022-02-13 02:00:00,0.7982,0.799,0.7965,0.7972
2022-02-13 03:00:00,0.798,0.8019,0.7952,0.8019
2022-02-13 04:00:00,0.8025,0.8026,0.797,0.8026
2022-02-13 05:00:00,0.8005,0.8052,0.7977,0.8052
2022-02-13 06:00:00,0.8058,0.8081,0.8022,0.8046
2022-02-13 07:00:00,0.8062,0.81,0.8049,0.8062
2022-02-13 08:00:00,0.8044,0.8069,0.8022,0.8047
2022-02-13 09:00:00,0.8054,0.8106,0.7955,0.7971
2022-02-13 10:00:00,0.803,0.8056,0.802,0.8035
2022-02-13 11:00:00,0.8,0.8,0.7868,0.789
2022-02-13 12:00:00,0.7881,0.7881,0.7771,0.7828
2022-02-13 13:00:00,0.782,0.786,0.7686,0.7686
2022-02-13 14:00:00,0.7707,0.7735,0.7509,0.7571
2022-02-13 15:00:00,0.7579,0.7723,0.7558,0.7723
2022-02-13 16:00:00,0.7725,0.7751,0.7681,0.7681
2022-02-13 17:00:00,0.7681,0.7745,0.7661,0.7745
2022-02-13 18:00:00,0.769,0.7698,0.7643,0.7643
2022-02-13 19:00:00,0.7669,0.7691,0.7582,0.7634
2022-02-13 20:00:00,0.7633,0.7657,0.7471,0.7504
2022-02-13 21:00:00,0.7485,0.7511,0.7434,0.7464
2022-02-13 22:00:00,0.7429,0.7563,0.7423,0.7563
2022-02-13 23:00:00,0.7554,0.758,0.7528,0.7575
2022-02-14 00:00:00,0.759,0.7622,0.7504,0.7504
2022-02-14 01:00:00,0.75,0.7642,0.7492,0.7642
2022-02-14 02:00:00,0.7644,0.7683,0.7617,0.7671
2022-02-14 03:00:00,0.7692,0.7713,0.7594,0.7638
2022-02-14 04:00:00,0.7582,0.7628,0.7569,0.7589
2022-02-14 05:00:00,0.7582,0.7648,0.7582,0.764
2022-02-14 06:00:00,0.7653,0.7658,0.7626,0.7631
2022-02-14 07:00:00,0.7626,0.776,0.7612,0.7748
2022-02-14 08:00:00,0.7767,0.7828,0.776,0.7815
2022-02-14 09:00:00,0.7806,0.7939,0.7806,0.788
2022-02-14 10:00:00,0.7843,0.785,0.7788,0.7798
2022-02-14 11:00:00,0.7807,0.7893,0.7807,0.7891
2022-02-14 12:00:00,0.7901,0.8025,0.788,0.7883
2022-02-14 13:00:00,0.788,0.7923,0.7859,0.7859
2022-02-14 14:00:00,0.7862,0.7862,0.7687,0.7721
2022-02-14 15:00:00,0.7714,0.7813,0.7714,0.7809
2022-02-14 16:00:00,0.7796,0.7836,0.7787,0.7794
2022-02-14 17:00:00,0.7852,0.8043,0.7852,0.7959
2022-02-14 18:00:00,0.7916,0.7992,0.7908,0.7972
2022-02-14 19:00:00,0.796,0.796,0.794,0.794
2022-02-14 20:00:00,0.7933,0.8176,0.791,0.8166
2022-02-14 21:00:00,0.8161,0.8257,0.8161,0.8257
2022-02-14 22:00:00,0.8215,0.8215,0.8143,0.8143
2022-02-14 23:00:00,0.8191,0.8232,0.8121,0.8153
2022-02-15 00:00:00,0.8149,0.827,0.8118,0.8191
2022-02-15 01:00:00,0.8175,0.8178,0.812,0.812
2022-02-15 02:00:00,0.814,0.8216,0.8137,0.8216
2022-02-15 03:00:00,0.8201,0.8334,0.8201,0.8322
2022-02-15 04:00:00,0.8338,0.84,0.8231,0.826
2022-02-15 05:00:00,0.8271,0.8353,0.8271,0.8324
2022-02-15 06:00:00,0.8324,0.8416,0.8239,0.8304
2022-02-15 07:00:00,0.8293,0.8354,0.8293,0.835
2022-02-15 08:00:00,0.8341,0.8371,0.8308,0.8371
2022-02-15 09:00:00,0.8371,0.8397,0.8362,0.8369
2022-02-15 10:00:00,0.8367,0.8406,0.8322,0.8343
2022-02-15 11:00:00,0.8379,0.8462,0.8357,0.8421
2022-02-15 12:00:00,0.8462,0.8464,0.8323,0.8387
2022-02-15 13:00:00,0.8399,0.844,0.8312,0.8433
2022-02-15 14:00:00,0.8412,0.8434,0.8401,0.8401
2022-02-15 15:00:00,0.8381,0.8381,0.8364,0.8364
2022-02-15 16:00:00,0.8395,0.8421,0.8368,0.8394
2022-02-15 17:00:00,0.8376,0.8477,0.8354,0.8438
2022-02-15 18:00:00,0.8437,0.8588,0.8434,0.8544
2022-02-15 19:00:00,0.8562,0.857,0.8474,0.8474
2022-02-15 20:00:00,0.8474,0.8479,0.8378,0.8443
2022-02-15 21:00:00,0.8446,0.8454,0.8387,0.8454
2022-02-15 22:00:00,0.8466,0.8501,0.8438,0.8438
2022-02-15 23:00:00,0.8438,0.8438,0.8346,0.8378
2022-02-16 00:00:00,0.8378,0.8454,0.8378,0.8451
2022-02-16 01:00:00,0.8451,0.8522,0.845,0.8497
2022-02-16 02:00:00,0.85,0.8605,0.8479,0.8605
2022-02-16 03:00:00,0.8595,0.8644,0.855,0.8629
2022-02-16 04:00:00,0.8593,0.8638,0.8547,0.8556
2022-02-16 05:00:00,0.855,0.8556,0.8392,0.8408
2022-02-16 06:00:00,0.843,0.8496,0.842,0.8496
2022-02-16 07:00:00,0.8484,0.8485,0.8381,0.8394
2022-02-16 08:00:00,0.8405,0.8406,0.8231,0.8278
2022-02-16 09:00:00,0.825,0.8289,0.8172,0.8172
2022-02-16 10:00:00,0.8213,0.8273,0.8213,0.8247
2022-02-16 11:00:00,0.8247,0.8298,0.8212,0.8298
2022-02-16 12:00:00,0.8295,0.8323,0.8266,0.8281
2022-02-16 13:00:00,0.8275,0.8317,0.8249,0.8313
2022-02-16 14:00:00,0.8324,0.8553,0.8324,0.8553
2022-02-16 15:00:00,0.8559,0.8604,0.8493,0.8525
2022-02-16 16:00:00,0.8538,0.8558,0.8482,0.8486
2022-02-16 17:00:00,0.8503,0.8583,0.8489,0.8566
2022-02-16 18:00:00,0.8559,0.86,0.8526,0.8526
2022-02-16 19:00:00,0.8516,0.865,0.8513,0.8621
2022-02-16 20:00:00,0.861,0.8722,0.861,0.8621
2022-02-16 21:00:00,0.8642,0.8642,0.8482,0.8536
2022-02-16 22:00:00,0.8554,0.8554,0.8391,0.8391
2022-02-16 23:00:00,0.8382,0.8445,0.827,0.84
2022-02-17 00:00:00,0.8358,0.8448,0.8358,0.8401
2022-02-17 01:00:00,0.8412,0.881,0.8402,0.864
2022-02-17 02:00:00,0.8642,0.8645,0.8551,0.861
2022-02-17 03:00:00,0.8611,0.8619,0.8351,0.8381
2022-02-17 04:00:00,0.8361,0.8384,0.8251,0.8359
2022-02-17 05:00:00,0.8365,0.8374,0.829,0.8294
2022-02-17 06:00:00,0.8315,0.8361,0.8315,0.8348
2022-02-17 07:00:00,0.8344,0.8388,0.8245,0.8256
2022-02-17 08:00:00,0.8263,0.8263,0.8122,0.8132
2022-02-17 09:00:00,0.815,0.815,0.7966,0.7983
2022-02-17 10:00:00,0.7983,0.8048,0.7957,0.8011
2022-02-17 11:00:00,0.8002,0.8088,0.7956,0.8052
2022-02-17 12:00:00,0.8033,0.8055,0.7982,0.7992
2022-02-17 13:00:00,0.8009,0.8011,0.7744,0.7868
2022-02-17 14:00:00,0.7865,0.7889,0.78,0.7878
2022-02-17 15:00:00,0.785,0.785,0.7739,0.7749
2022-02-17 16:00:00,0.7778,0.7778,0.7595,0.7729
2022-02-17 17:00:00,0.7729,0.7729,0.7665,0.7697
2022-02-17 18:00:00,0.7689,0.7699,0.7601,0.7639
2022-02-17 19:00:00,0.76,0.7659,0.755,0.7649
2022-02-17 20:00:00,0.7627,0.7651,0.7544,0.7613
2022-02-17 21:00:00,0.763,0.767,0.7589,0.7589
2022-02-17 22:00:00,0.7627,0.7631,0.7578,0.7609
2022-02-17 23:00:00,0.7623,0.7636,0.7564,0.7564
2022-02-18 00:00:00,0.7564,0.7634,0.7564,0.7613
2022-02-18 01:00:00,0.7608,0.769,0.7604,0.7687
2022-02-18 02:00:00,0.7688,0.7728,0.7666,0.7708
2022-02-18 03:00:00,0.7708,0.7808,0.7708,0.7808
2022-02-18 04:00:00,0.781,0.7813,0.7775,0.7813
2022-02-18 05:00:00,0.779,0.7803,0.7761,0.7798
2022-02-18 06:00:00,0.779,0.779,0.759,0.762
2022-02-18 07:00:00,0.7632,0.772,0.7632,0.77
2022-02-18 08:00:00,0.7692,0.7692,0.7616,0.765
2022-02-18 09:00:00,0.765,0.765,0.7391,0.7555
2022-02-18 10:00:00,0.7562,0.7578,0.731,0.7336
2022-02-18 11:00:00,0.7334,0.7435,0.726,0.7304
2022-02-18 12:00:00,0.7321,0.7389,0.7321,0.736
2022-02-18 13:00:00,0.736,0.7425,0.7313,0.7412
2022-02-18 14:00:00,0.7421,0.7442,0.7406,0.7433
2022-02-18 15:00:00,0.7428,0.7429,0.7361,0.7361
2022-02-18 16:00:00,0.7383,0.7454,0.7383,0.7395
2022-02-18 17:00:00,0.7372,0.7373,0.7336,0.7348
2022-02-18 18:00:00,0.7348,0.7433,0.7348,0.7408
2022-02-18 19:00:00,0.7408,0.7525,0.7388,0.7525
2022-02-18 20:00:00,0.7526,0.755,0.7509,0.7529
2022-02-18 21:00:00,0.7526,0.7539,0.7497,0.7539
2022-02-18 22:00:00,0.7555,0.7567,0.7464,0.7486
2022-02-18 23:00:00,0.7497,0.7568,0.7479,0.7568
2022-02-19 00:00:00,0.7559,0.7587,0.755,0.7554
2022-02-19 01:00:00,0.7554,0.7674,0.7554,0.7637
2022-02-19 02:00:00,0.7637,0.7665,0.7605,0.7605
2022-02-19 03:00:00,0.7618,0.7628,0.7554,0.7568
2022-02-19 04:00:00,0.7554,0.757,0.7514,0.7527
2022-02-19 05:00:00,0.7504,0.7568,0.746,0.749
2022-02-19 06:00:00,0.7488,0.7488,0.7367,0.739
2022-02-19 07:00:00,0.738,0.7387,0.732,0.7341
2022-02-19 08:00:00,0.7337,0.7618,0.7293,0.7579
2022-02-19 09:00:00,0.756,0.756,0.7427,0.748
2022-02-19 10:00:00,0.7493,0.7647,0.7472,0.7643
2022-02-19 11:00:00,0.7635,0.8053,0.7597,0.7614
2022-02-19 12:00:00,0.7639,0.7645,0.7588,0.7631
2022-02-19 13:00:00,0.7627,0.7638,0.757,0.7605
2022-02-19 14:00:00,0.7603,0.7604,0.7523,0.7535
2022-02-19 15:00:00,0.7523,0.7557,0.748,0.7557
2022-02-19 16:00:00,0.7529,0.7531,0.7436,0.7473
2022-02-19 17:00:00,0.7474,0.7538,0.7474,0.7538
2022-02-19 18:00:00,0.7533,0.7534,0.7491,0.7521
2022-02-19 19:00:00,0.7521,0.7521,0.7415,0.7415
2022-02-19 20:00:00,0.7436,0.745,0.7379,0.745
2022-02-19 21:00:00,0.746,0.7471,0.7368,0.7368
2022-02-19 22:00:00,0.7396,0.7402,0.7334,0.7341
2022-02-19 23:00:00,0.7374,0.7374,0.7216,0.7216
2022-02-20 00:00:00,0.7239,0.7251,0.7132,0.7151
2022-02-20 01:00:00,0.7156,0.7156,0.7,0.7
2022-02-20 02:00:00,0.7011,0.7096,0.6998,0.7096
2022-02-20 03:00:00,0.709,0.7098,0.6935,0.6963
2022-02-20 04:00:00,0.6985,0.7074,0.6964,0.7046
2022-02-20 05:00:00,0.7075,0.7134,0.7065,0.7091
2022-02-20 06:00:00,0.7092,0.7128,0.7033,0.7128
2022-02-20 07:00:00,0.7109,0.7187,0.7049,0.705
2022-02-20 08:00:00,0.7085,0.7095,0.705,0.7058
2022-02-20 09:00:00,0.706,0.7083,0.695,0.6991
2022-02-20 10:00:00,0.7044,0.7127,0.7043,0.71
2022-02-20 11:00:00,0.7095,0.7191,0.7075,0.7142
2022-02-20 12:00:00,0.7111,0.7136,0.7083,0.7102
2022-02-20 13:00:00,0.7102,0.7184,0.7102,0.7158
2022-02-20 14:00:00,0.7168,0.7169,0.7118,0.7126
2022-02-20 15:00:00,0.7128,0.7129,0.7067,0.7089
2022-02-20 16:00:00,0.7082,0.7082,0.6998,0.7045
2022-02-20 17:00:00,0.7078,0.721,0.7068,0.7208
2022-02-20 18:00:00,0.7222,0.7225,0.7116,0.7116
2022-02-20 19:00:00,0.7117,0.7227,0.707,0.7218
2022-02-20 20:00:00,0.7233,0.7423,0.7233,0.7395
2022-02-20 21:00:00,0.7398,0.7399,0.734,0.7341
2022-02-20 22:00:00,0.7354,0.7378,0.7287,0.7301
2022-02-20 23:00:00,0.73,0.7379,0.73,0.7379
2022-02-21 00:00:00,0.736,0.7385,0.7329,0.733
2022-02-21 01:00:00,0.7333,0.7334,0.7313,0.7334
2022-02-21 02:00:00,0.7362,0.7418,0.733,0.7418
2022-02-21 03:00:00,0.74,0.743,0.7328,0.7338
2022-02-21 04:00:00,0.7333,0.7375,0.733,0.7375
2022-02-21 05:00:00,0.731,0.7346,0.7166,0.7181
2022-02-21 06:00:00,0.7181,0.7206,0.6928,0.6954
2022-02-21 07:00:00,0.6929,0.6979,0.6844,0.6868
2022-02-21 08:00:00,0.686,0.687,0.6775,0.6801
2022-02-21 09:00:00,0.679,0.7124,0.6788,0.7124
2022-02-21 10:00:00,0.7099,0.719,0.7099,0.7132
2022-02-21 11:00:00,0.7121,0.715,0.7075,0.7075
2022-02-21 12:00:00,0.71,0.7115,0.6999,0.6999
2022-02-21 13:00:00,0.7003,0.7007,0.6814,0.6858
2022-02-21 14:00:00,0.6853,0.6907,0.6809,0.6907
2022-02-21 15:00:00,0.6909,0.6909,0.6862,0.6901
2022-02-21 16:00:00,0.6884,0.6975,0.6649,0.6649
2022-02-21 17:00:00,0.6649,0.6717,0.6591,0.6629
2022-02-21 18:00:00,0.662,0.6623,0.6366,0.643
2022-02-21 19:00:00,0.644,0.6487,0.6366,0.6457
2022-02-21 20:00:00,0.6476,0.65,0.638,0.6465
2022-02-21 21:00:00,0.6475,0.6475,0.6405,0.6427
2022-02-21 22:00:00,0.6435,0.6442,0.621,0.6282
2022-02-21 23:00:00,0.6296,0.6367,0.6277,0.6352
2022-02-22 00:00:00,0.6318,0.6502,0.6299,0.6353
2022-02-22 01:00:00,0.6338,0.6477,0.6338,0.6456
2022-02-22 02:00:00,0.6456,0.6456,0.6379,0.6433
2022-02-22 03:00:00,0.6417,0.6552,0.6414,0.6552
2022-02-22 04:00:00,0.6531,0.6579,0.6508,0.6526
2022-02-22 05:00:00,0.6527,0.6712,0.6526,0.6712
2022-02-22 06:00:00,0.6695,0.6722,0.6623,0.6663
2022-02-22 07:00:00,0.6651,0.6718,0.661,0.6683
2022-02-22 08:00:00,0.6695,0.678,0.6633,0.678
2022-02-22 09:00:00,0.6764,0.6857,0.6679,0.6838
2022-02-22 10:00:00,0.6836,0.6841,0.6768,0.6794
2022-02-22 11:00:00,0.6775,0.6803,0.6655,0.6694
2022-02-22 12:00:00,0.6694,0.6713,0.6633,0.6667
2022-02-22 13:00:00,0.667,0.6746,0.667,0.6703
2022-02-22 14:00:00,0.668,0.6796,0.668,0.6796
2022-02-22 15:00:00,0.6808,0.6821,0.67,0.6725
2022-02-22 16:00:00,0.6731,0.6766,0.6727,0.6745
2022-02-22 17:00:00,0.675,0.6753,0.6675,0.6726
2022-02-22 18:00:00,0.6747,0.6892,0.6742,0.6892
2022-02-22 19:00:00,0.6871,0.6932,0.684,0.6864
2022-02-22 20:00:00,0.683,0.6843,0.6762,0.6771
2022-02-22 21:00:00,0.6814,0.6859,0.6723,0.6752
2022-02-22 22:00:00,0.6743,0.676,0.6724,0.6733
2022-02-22 23:00:00,0.6759,0.6837,0.6759,0.6837
2022-02-23 00:00:00,0.6848,0.6873,0.6818,0.6827
2022-02-23 01:00:00,0.6867,0.6876,0.6844,0.6848
2022-02-23 02:00:00,0.686,0.6923,0.686,0.6923
2022-02-23 03:00:00,0.6916,0.7044,0.6915,0.6995
2022-02-23 04:00:00,0.699,0.7078,0.699,0.7062
2022-02-23 05:00:00,0.705,0.7088,0.7031,0.708
2022-02-23 06:00:00,0.708,0.7138,0.7065,0.7082
2022-02-23 07:00:00,0.7089,0.7157,0.7082,0.7123
2022-02-23 08:00:00,0.7155,0.7183,0.7091,0.7106
2022-02-23 09:00:00,0.7108,0.7142,0.7013,0.7013
2022-02-23 10:00:00,0.7,0.7023,0.6946,0.7006
2022-02-23 11:00:00,0.6987,0.7061,0.6912,0.7046
2022-02-23 12:00:00,0.7059,0.7106,0.6923,0.6947
2022-02-23 13:00:00,0.692,0.6944,0.6813,0.6862
2022-02-23 14:00:00,0.6871,0.6881,0.68,0.68
2022-02-23 15:00:00,0.6794,0.6807,0.6743,0.6793
2022-02-23 16:00:00,0.6806,0.6835,0.6717,0.6727
2022-02-23 17:00:00,0.6743,0.6743,0.6636,0.6684
2022-02-23 18:00:00,0.673,0.673,0.6566,0.6569
2022-02-23 19:00:00,0.6569,0.6614,0.6478,0.6478
2022-02-23 20:00:00,0.6482,0.6508,0.6436,0.6508
2022-02-23 21:00:00,0.6496,0.6528,0.6313,0.6328
2022-02-23 22:00:00,0.6319,0.6319,0.5927,0.5992
2022-02-23 23:00:00,0.5996,0.6039,0.5867,0.5947
2022-02-24 00:00:00,0.5931,0.5931,0.5629,0.5716
2022-02-24 01:00:00,0.5738,0.5786,0.56,0.5644
2022-02-24 02:00:00,0.566,0.5725,0.549,0.5704
2022-02-24 03:00:00,0.5698,0.5867,0.5689,0.5753
2022-02-24 04:00:00,0.576,0.5795,0.5702,0.5729
2022-02-24 05:00:00,0.5718,0.5747,0.5611,0.5658
2022-02-24 06:00:00,0.5672,0.5722,0.56,0.5687
2022-02-24 07:00:00,0.568,0.5704,0.5584,0.564
2022-02-24 08:00:00,0.5659,0.5719,0.5616,0.5715
2022-02-24 09:00:00,0.5682,0.5746,0.5587,0.5733
2022-02-24 10:00:00,0.5736,0.589,0.5731,0.589
2022-02-24 11:00:00,0.5897,0.6001,0.583,0.5913
2022-02-24 12:00:00,0.5909,0.5909,0.5806,0.5865
2022-02-24 13:00:00,0.5855,0.6043,0.5842,0.6009
2022-02-24 14:00:00,0.6007,0.6189,0.598,0.6189
2022-02-24 15:00:00,0.6199,0.6367,0.6182,0.6291
2022-02-24 16:00:00,0.6312,0.6313,0.6241,0.6263
2022-02-24 17:00:00,0.6263,0.6291,0.6095,0.611
2022-02-24 18:00:00,0.6105,0.6209,0.6105,0.6199
2022-02-24 19:00:00,0.6197,0.628,0.6152,0.616
2022-02-24 20:00:00,0.6144,0.6294,0.6144,0.6243
2022-02-24 21:00:00,0.6235,0.6286,0.6235,0.6278
2022-02-24 22:00:00,0.6266,0.6266,0.6183,0.6241
2022-02-24 23:00:00,0.6241,0.626,0.619,0.6214
2022-02-25 00:00:00,0.6183,0.6194,0.6122,0.6171
2022-02-25 01:00:00,0.6154,0.6249,0.615,0.6249
2022-02-25 02:00:00,0.625,0.6257,0.6206,0.6215
2022-02-25 03:00:00,0.6216,0.6216,0.6118,0.6145
2022-02-25 04:00:00,0.6148,0.6193,0.6046,0.619
2022-02-25 05:00:00,0.6199,0.6199,0.6153,0.6168
2022-02-25 06:00:00,0.6169,0.625,0.6133,0.6246
2022-02-25 07:00:00,0.6256,0.6327,0.623,0.6327
2022-02-25 08:00:00,0.6346,0.6444,0.6313,0.6395
2022-02-25 09:00:00,0.6398,0.6399,0.6323,0.6324
2022-02-25 10:00:00,0.6316,0.6397,0.6234,0.6373
2022-02-25 11:00:00,0.6383,0.642,0.6347,0.636
2022-02-25 12:00:00,0.6389,0.64,0.6306,0.6346
2022-02-25 13:00:00,0.6326,0.6336,0.6263,0.6264
2022-02-25 14:00:00,0.6284,0.632,0.6263,0.6295
2022-02-25 15:00:00,0.6291,0.6378,0.6268,0.6367
2022-02-25 16:00:00,0.6372,0.6415,0.6348,0.6396
2022-02-25 17:00:00,0.6404,0.65,0.6394,0.6492
2022-02-25 18:00:00,0.6492,0.6513,0.6412,0.6447
2022-02-25 19:00:00,0.6447,0.6686,0.6447,0.6634
2022-02-25 20:00:00,0.6612,0.6673,0.6568,0.658
2022-02-25 21:00:00,0.658,0.6604,0.655,0.6559
2022-02-25 22:00:00,0.6559,0.6567,0.6489,0.6519
2022-02-25 23:00:00,0.6528,0.6574,0.6526,0.6542
2022-02-26 00:00:00,0.6554,0.6554,0.6423,0.6458
2022-02-26 01:00:00,0.6473,0.6485,0.6462,0.6478
2022-02-26 02:00:00,0.6475,0.6501,0.6415,0.6501
2022-02-26 03:00:00,0.6501,0.6551,0.6396,0.6412
2022-02-26 04:00:00,0.6411,0.6474,0.6364,0.6446
2022-02-26 05:00:00,0.6447,0.6505,0.6447,0.6491
2022-02-26 06:00:00,0.6503,0.6518,0.6428,0.6469
2022-02-26 07:00:00,0.6444,0.6489,0.6416,0.6489
2022-02-26 08:00:00,0.6489,0.6537,0.6489,0.651
2022-02-26 09:00:00,0.653,0.6553,0.6509,0.6519
2022-02-26 10:00:00,0.654,0.6591,0.654,0.6557
2022-02-26 11:00:00,0.6548,0.656,0.6488,0.6515
2022-02-26 12:00:00,0.6514,0.6591,0.6484,0.6591
2022-02-26 13:00:00,0.6571,0.6571,0.6462,0.654
2022-02-26 14:00:00,0.655,0.6605,0.655,0.6604
2022-02-26 15:00:00,0.6604,0.6632,0.6583,0.6631
2022-02-26 16:00:00,0.6639,0.6661,0.6616,0.6627
2022-02-26 17:00:00,0.6586,0.6601,0.6521,0.6521
2022-02-26 18:00:00,0.6528,0.6528,0.6461,0.6511
2022-02-26 19:00:00,0.6489,0.6551,0.6367,0.6402
2022-02-26 20:00:00,0.6378,0.6378,0.6268,0.6268
2022-02-26 21:00:00,0.6267,0.6343,0.6266,0.6328
2022-02-26 22:00:00,0.6325,0.6367,0.6308,0.6308
2022-02-26 23:00:00,0.6307,0.6333,0.6288,0.6302
2022-02-27 00:00:00,0.6301,0.6367,0.6274,0.6357
